STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls
BIHAR,ROHTAS,2009,18,11,41,38,0,57,23
BIHAR,SAHARSA,2009,28,9,11,36,0,15,0
BIHAR,SAMASTIPUR,2009,26,27,68,21,0,64,0
BIHAR,SARAN,2009,11,73,57,20,0,132,0
BIHAR,SHEIKHPURA,2009,6,9,8,0,0,14,0
BIHAR,SHEOHAR,2009,4,16,7,6,0,12,0
BIHAR,SITAMARHI,2009,8,81,27,20,0,14,0
BIHAR,SIWAN,2009,14,72,42,6,0,25,0
BIHAR,SUPAUL,2009,26,29,12,21,0,30,0
BIHAR,VAISHALI,2009,45,128,73,28,0,83,0
BIHAR,TOTAL,2009,929,1986,1295,726,12,2532,31
CHHATTISGARH,BALRAMPUR,2009,43,10,2,40,26,0,0
CHHATTISGARH,BILASPUR,2009,59,32,30,175,17,131,0
CHHATTISGARH,BIZAPUR,2009,10,0,0,1,0,3,0
CHHATTISGARH,DANTEWARA,2009,14,5,0,14,0,5,0
CHHATTISGARH,DHAMTARI,2009,24,7,1,64,3,15,0
CHHATTISGARH,DURG,2009,109,17,8,223,20,124,0
CHHATTISGARH,GRP RAIPUR,2009,0,1,0,1,0,1,0
CHHATTISGARH,JAGDALPUR,2009,60,15,0,36,1,17,0
CHHATTISGARH,JANJGIR,2009,25,11,12,97,10,96,0
CHHATTISGARH,JASHPUR,2009,64,24,3,57,2,25,0
CHHATTISGARH,KABIRDHAM,2009,20,0,1,55,6,29,0
CHHATTISGARH,KANKER,2009,22,4,2,28,2,16,0
CHHATTISGARH,KORBA,2009,35,4,9,82,8,52,0
CHHATTISGARH,KORIYA,2009,70,8,4,83,11,58,0
CHHATTISGARH,MAHASAMUND,2009,28,4,8,60,4,17,0
CHHATTISGARH,NARAYANPUR,2009,1,0,1,4,0,0,0
CHHATTISGARH,RAIGARH,2009,43,18,9,73,4,36,0
CHHATTISGARH,RAIPUR,2009,145,35,26,260,32,120,0
CHHATTISGARH,RAJNANDGAON,2009,47,12,8,78,5,59,0
CHHATTISGARH,SARGUJA,2009,81,15,1,86,0,45,0
CHHATTISGARH,SURAJPUR,2009,76,7,3,81,1,44,0
CHHATTISGARH,TOTAL,2009,976,229,128,1598,152,893,0
GOA,NORTH GOA,2009,31,10,1,17,5,12,0
GOA,SOUTH GOA,2009,16,12,2,20,5,9,0
GOA,TOTAL,2009,47,22,3,37,10,21,0
GUJARAT,AHMEDABAD COMMR.,2009,63,132,5,74,18,1169,0
GUJARAT,AHMEDABAD RURAL,2009,9,38,1,17,0,131,0
GUJARAT,AHWA-DANG,2009,3,0,0,2,0,4,0
GUJARAT,AMRELI,2009,8,50,1,21,4,131,0
GUJARAT,ANAND,2009,13,35,0,29,3,231,0
GUJARAT,BHARUCH,2009,18,25,0,22,3,113,0
GUJARAT,BHAVNAGAR,2009,9,64,0,41,42,157,0
GUJARAT,DAHOD,2009,10,40,0,22,0,50,0
GUJARAT,GANDHINAGAR,2009,7,28,0,10,3,174,0
GUJARAT,HIMATNAGAR,2009,15,35,0,23,0,208,0
GUJARAT,JAMNAGAR,2009,17,20,1,18,3,241,0
GUJARAT,JUNAGADH,2009,14,60,1,48,10,473,0
GUJARAT,KHEDA NORTH,2009,15,31,0,27,0,102,0
GUJARAT,KUTCH,2009,10,34,0,27,2,242,0
GUJARAT,MEHSANA,2009,10,50,0,23,1,154,0
GUJARAT,NARMADA,2009,6,3,0,6,0,10,0
GUJARAT,NAVSARI,2009,4,1,0,0,1,31,0
GUJARAT,PALANPUR,2009,26,87,0,55,1,217,0
GUJARAT,PANCHMAHAL,2009,15,51,0,27,3,147,0
GUJARAT,PATAN,2009,19,20,0,43,0,136,0
GUJARAT,PORBANDAR,2009,3,17,0,2,2,53,0
GUJARAT,RAJKOT COMMR.,2009,8,38,1,19,8,271,0
GUJARAT,RAJKOT RURAL,2009,28,52,5,32,3,279,0
GUJARAT,SURAT COMMR.,2009,28,74,9,34,2,351,0
GUJARAT,SURAT RURAL,2009,10,12,0,4,0,21,0
GUJARAT,SURENDRANAGAR,2009,18,54,0,39,3,120,0
GUJARAT,TAPI,2009,7,4,0,0,0,7,0
GUJARAT,VADODARA COMMR.,2009,6,28,0,17,0,178,0
GUJARAT,VADODARA RURAL,2009,23,66,0,35,0,75,0
GUJARAT,VALSAD,2009,10,12,0,5,0,27,0
GUJARAT,W.RLY,2009,1,1,0,5,2,3,0
GUJARAT,TOTAL,2009,433,1162,24,727,114,5506,0
HARYANA,AMBALA,2009,28,16,14,18,17,155,0
HARYANA,BHIWANI,2009,37,53,17,37,21,88,0
HARYANA,FARIDABAD,2009,35,62,17,26,4,179,0
HARYANA,FATEHABAD,2009,9,34,12,10,7,80,0
HARYANA,GRP,2009,3,1,10,2,216,1,0
HARYANA,GURGAON,2009,29,42,24,21,40,128,0
HARYANA,HISSAR,2009,33,26,15,27,14,208,0
HARYANA,JHAJJAR,2009,20,15,13,20,20,78,0
HARYANA,JIND,2009,35,30,11,33,49,97,0
HARYANA,KAITHAL,2009,24,16,13,20,0,187,0
HARYANA,KARNAL,2009,48,40,17,32,21,225,0
HARYANA,KURUKSHETRA,2009,43,47,5,20,29,101,0
HARYANA,MAHENDRAGARH,2009,10,19,10,13,0,58,0
HARYANA,MEWAT,2009,16,12,5,11,3,181,0
HARYANA,PALWAL,2009,33,25,12,23,0,88,0
HARYANA,PANCHKULA,2009,18,10,1,12,0,72,0
HARYANA,PANIPAT,2009,45,31,19,26,44,117,0
HARYANA,REWARI,2009,19,29,14,19,20,55,0
HARYANA,ROHTAK,2009,36,30,18,30,38,113,0
HARYANA,SIRSA,2009,24,28,6,10,0,97,0
HARYANA,SONIPAT,2009,32,42,17,21,46,129,0
HARYANA,YAMUNANAGAR,2009,26,51,11,20,16,180,0
HARYANA,TOTAL,2009,603,659,281,451,605,2617,0
HIMACHAL PRADESH,BADDIPOLICEDIST,2009,2,1,0,5,0,9,0
HIMACHAL PRADESH,BILASPUR,2009,14,5,1,28,4,21,0
HIMACHAL PRADESH,CHAMBA,2009,20,15,0,29,0,14,0
HIMACHAL PRADESH,CID,2009,0,0,0,0,0,0,0
HIMACHAL PRADESH,G.R.P.,2009,0,0,0,0,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2009,9,14,0,22,5,30,0
HIMACHAL PRADESH,KANGRA,2009,23,22,0,49,5,49,0
HIMACHAL PRADESH,KINNAUR,2009,6,1,0,3,0,2,0
HIMACHAL PRADESH,KULLU,2009,24,10,0,23,1,16,0
HIMACHAL PRADESH,LAHAUL-SPITI,2009,1,0,0,0,2,2,0
HIMACHAL PRADESH,MANDI,2009,22,11,0,59,5,29,0
HIMACHAL PRADESH,SHIMLA,2009,28,22,0,32,5,39,0
HIMACHAL PRADESH,SIRMAUR,2009,15,9,0,34,2,28,0
HIMACHAL PRADESH,SOLAN,2009,8,6,0,13,2,15,0
HIMACHAL PRADESH,UNA,2009,11,6,0,21,6,30,0
HIMACHAL PRADESH,TOTAL,2009,183,122,1,318,37,284,0
JAMMU & KASHMIR,ANANTNAG,2009,8,81,0,84,38,4,0
JAMMU & KASHMIR,AWANTIPORA,2009,5,11,0,17,0,0,0
JAMMU & KASHMIR,BANDIPORA,2009,4,49,0,66,11,0,0
JAMMU & KASHMIR,BARAMULLA,2009,14,80,0,127,25,0,0
JAMMU & KASHMIR,BUDGAM,2009,10,71,0,105,34,1,0
JAMMU & KASHMIR,CRIME JAMMU,2009,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2009,0,0,0,0,0,0,0
JAMMU & KASHMIR,DODA,2009,18,38,0,21,10,19,0
JAMMU & KASHMIR,GANDERBAL,2009,7,25,0,45,2,3,0
JAMMU & KASHMIR,HANDWARA,2009,5,16,0,46,5,0,0
JAMMU & KASHMIR,JAMMU,2009,29,66,10,29,59,62,0
JAMMU & KASHMIR,KARGIL,2009,1,1,0,1,0,0,0
JAMMU & KASHMIR,KATHUA,2009,9,23,1,16,8,4,0
JAMMU & KASHMIR,KISHTWAR,2009,3,23,0,3,5,5,0
JAMMU & KASHMIR,KULGAM,2009,9,50,0,73,9,0,0
JAMMU & KASHMIR,KUPWARA,2009,6,22,0,20,7,3,0
JAMMU & KASHMIR,LEH,2009,2,1,0,3,0,0,0
JAMMU & KASHMIR,POONCH,2009,12,19,0,29,1,17,0
JAMMU & KASHMIR,PULWAMA,2009,5,25,0,18,7,0,0
JAMMU & KASHMIR,RAILWAYS,2009,0,0,0,0,2,0,0
JAMMU & KASHMIR,RAILWAYS KMR,2009,0,0,0,2,0,0,0
JAMMU & KASHMIR,RAJOURI,2009,22,33,1,25,3,44,0
JAMMU & KASHMIR,RAMBAN,2009,12,15,0,8,6,0,0
JAMMU & KASHMIR,REASI,2009,9,13,0,10,7,0,0
JAMMU & KASHMIR,SAMBA,2009,6,7,0,4,4,5,0
JAMMU & KASHMIR,SHOPIAN,2009,5,41,0,48,5,0,0
JAMMU & KASHMIR,SRINAGAR,2009,21,106,0,165,118,27,0
JAMMU & KASHMIR,UDHAMPUR,2009,15,9,0,7,5,2,0
JAMMU & KASHMIR,TOTAL,2009,237,825,12,972,371,196,0
JHARKHAND,BOKARO,2009,18,33,16,2,0,77,0
JHARKHAND,CHAIBASA,2009,34,13,6,23,0,37,0
JHARKHAND,CHATRA,2009,16,20,11,0,0,7,0
JHARKHAND,DEOGHAR,2009,45,15,18,4,22,36,0
JHARKHAND,DHANBAD,2009,36,65,45,24,3,59,0
JHARKHAND,DHANBAD RLY.,2009,0,0,0,3,0,1,0
JHARKHAND,DUMKA,2009,61,21,5,2,0,56,0
JHARKHAND,GARHWA,2009,27,31,12,11,0,35,0
JHARKHAND,GIRIDIH,2009,28,0,45,37,51,3,0
JHARKHAND,GODDA,2009,24,29,7,20,0,30,0
JHARKHAND,GUMLA,2009,39,14,1,7,0,12,0
JHARKHAND,HAZARIBAGH,2009,33,48,32,9,0,9,0
JHARKHAND,JAMSHEDPUR,2009,46,40,8,33,4,78,1
JHARKHAND,JAMSHEDPUR RLY.,2009,1,3,0,1,0,2,0
JHARKHAND,JAMTARA,2009,21,0,10,14,0,14,0
JHARKHAND,KHUNTI,2009,4,5,0,2,0,6,1
JHARKHAND,KODERMA,2009,6,11,13,8,2,37,0
JHARKHAND,LATEHAR,2009,13,15,6,4,0,2,0
JHARKHAND,LOHARDAGGA,2009,20,5,1,5,0,14,0
JHARKHAND,PAKUR,2009,46,6,3,12,0,33,0
JHARKHAND,PALAMU,2009,37,40,18,18,0,34,0
JHARKHAND,RAMGARH,2009,16,18,12,5,0,20,0
JHARKHAND,RANCHI,2009,63,42,19,12,0,68,4
JHARKHAND,SAHEBGANJ,2009,45,27,4,16,1,33,0
JHARKHAND,SARAIKELA,2009,23,11,3,1,0,7,0
JHARKHAND,SIMDEGA,2009,17,5,0,3,0,0,0
JHARKHAND,TOTAL,2009,719,517,295,276,83,710,6
KARNATAKA,BAGALKOT,2009,8,9,7,59,0,58,0
KARNATAKA,BANGALORE COMMR.,2009,65,2,50,251,35,367,0
KARNATAKA,BANGALORE RURAL,2009,14,4,14,48,0,79,0
KARNATAKA,BELGAUM,2009,39,43,10,220,3,311,0
KARNATAKA,BELLARY,2009,11,19,7,66,0,75,0
KARNATAKA,BIDAR,2009,12,4,3,38,0,81,0
KARNATAKA,BIJAPUR,2009,19,23,0,73,0,139,0
KARNATAKA,CBPURA,2009,11,18,11,43,1,38,0
KARNATAKA,CHAMARAJNAGAR,2009,8,7,6,55,0,44,0
KARNATAKA,CHICKMAGALUR,2009,13,12,1,64,5,104,0
KARNATAKA,CHITRADURGA,2009,26,21,10,102,0,83,0
KARNATAKA,DAKSHIN KANNADA,2009,14,5,1,61,2,69,0
KARNATAKA,DAVANAGERE,2009,16,15,12,90,0,112,0
KARNATAKA,DHARWAD COMMR.,2009,6,9,5,12,1,52,0
KARNATAKA,DHARWAD RURAL,2009,4,1,3,29,0,31,0
KARNATAKA,GADAG,2009,4,7,0,44,0,34,0
KARNATAKA,GULBARGA,2009,32,41,8,68,0,170,0
KARNATAKA,HASSAN,2009,22,15,15,75,0,103,2
KARNATAKA,HAVERI,2009,5,0,3,50,0,47,0
KARNATAKA,K.G.F.,2009,9,0,4,10,0,18,0
KARNATAKA,KODAGU,2009,14,8,5,24,2,46,0
KARNATAKA,KOLAR,2009,10,8,11,17,2,18,0
KARNATAKA,KOPPAL,2009,14,13,5,32,0,57,0
KARNATAKA,MANDYA,2009,16,19,8,85,0,125,0
KARNATAKA,MYSORE COMMR.,2009,14,19,6,22,0,188,0
KARNATAKA,MYSORE RURAL,2009,21,9,18,89,0,114,0
KARNATAKA,RAICHUR,2009,21,18,9,85,4,141,0
KARNATAKA,RAILWAYS,2009,1,0,1,2,0,0,0
KARNATAKA,RAMANAGAR,2009,12,13,11,70,0,62,0
KARNATAKA,SHIMOGA,2009,15,27,5,137,3,255,0
KARNATAKA,TUMKUR,2009,19,6,13,85,0,79,0
KARNATAKA,UDUPI,2009,5,3,0,26,1,22,0
KARNATAKA,UTTAR KANNADA,2009,9,10,2,54,5,63,0
KARNATAKA,TOTAL,2009,509,408,264,2186,64,3185,2
KERALA,ALAPUZHA,2009,26,10,1,174,23,217,0
KERALA,ERNAKULAM COMMR.,2009,20,5,1,49,14,95,0
KERALA,ERNAKULAM RURAL,2009,26,10,0,130,24,161,0
KERALA,IDUKKI,2009,23,1,1,130,20,199,0
KERALA,KANNUR,2009,37,5,0,131,16,280,0
KERALA,KASARGOD,2009,47,3,0,77,6,190,0
KERALA,KOLLAM,2009,51,19,2,299,11,432,0
KERALA,KOTTAYAM,2009,28,8,0,162,34,192,0
KERALA,KOZHIKODE COMMR.,2009,18,3,2,66,40,167,0
KERALA,KOZHIKODE RURAL,2009,33,22,1,137,14,267,0
KERALA,MALAPPURAM,2009,35,10,0,141,33,545,0
KERALA,PALAKKAD,2009,49,7,3,105,30,315,0
KERALA,PATHANAMTHITTA,2009,24,10,0,156,19,120,0
KERALA,RAILWAYS,2009,0,0,0,11,6,0,0
KERALA,THRISSUR,2009,32,10,3,153,29,345,0
KERALA,TRIVANDRUM COMMR.,2009,40,13,1,175,43,106,0
KERALA,TRIVANDRUM RURAL,2009,57,32,3,382,18,279,0
KERALA,WAYANADU,2009,22,5,2,62,15,97,0
KERALA,TOTAL,2009,568,173,20,2540,395,4007,0
MADHYA PRADESH,ALIRAJPUR,2009,31,10,1,22,0,1,0
MADHYA PRADESH,ANUPPUR,2009,35,6,8,65,2,50,0
MADHYA PRADESH,ASHOK NAGAR,2009,38,5,6,79,3,45,0
MADHYA PRADESH,BALAGHAT,2009,62,8,7,96,4,37,0
MADHYA PRADESH,BARWANI,2009,31,5,3,53,7,11,0
MADHYA PRADESH,BETUL,2009,130,30,18,155,15,71,0
MADHYA PRADESH,BHIND,2009,23,24,38,57,13,67,0
MADHYA PRADESH,BHOPAL,2009,152,58,46,244,34,231,0
MADHYA PRADESH,BHOPAL RLY.,2009,3,1,2,12,2,0,0
MADHYA PRADESH,BURHANPUR,2009,14,3,12,47,5,21,0
MADHYA PRADESH,CHHATARPUR,2009,64,15,17,178,6,85,0
MADHYA PRADESH,CHHINDWARA,2009,138,27,18,252,36,160,0
MADHYA PRADESH,DAMOH,2009,39,17,23,147,0,70,0
MADHYA PRADESH,DATIYA,2009,20,17,13,69,0,32,0
MADHYA PRADESH,DEWAS,2009,59,9,7,154,20,142,0
MADHYA PRADESH,DHAR,2009,99,32,41,167,18,87,0
MADHYA PRADESH,DINDORI,2009,35,1,4,48,5,38,0
MADHYA PRADESH,GUNA,2009,54,8,11,124,14,38,0
MADHYA PRADESH,GWALIOR,2009,73,67,23,183,20,209,0
MADHYA PRADESH,HARDA,2009,19,4,3,36,7,5,0
MADHYA PRADESH,HOSHANGABAD,2009,59,23,10,114,21,101,0
MADHYA PRADESH,INDORE,2009,82,29,44,419,91,484,0
MADHYA PRADESH,INDORE RLY.,2009,0,1,0,1,1,0,0
MADHYA PRADESH,JABALPUR,2009,129,33,26,221,63,186,0
MADHYA PRADESH,JABALPUR RLY.,2009,1,1,0,6,2,1,0
MADHYA PRADESH,JHABUA,2009,30,18,5,42,0,9,0
MADHYA PRADESH,KATNI,2009,48,10,21,117,17,87,0
MADHYA PRADESH,KHANDWA,2009,70,12,6,149,19,37,0
MADHYA PRADESH,KHARGON,2009,45,5,27,142,9,29,0
MADHYA PRADESH,MANDLA,2009,43,9,4,58,12,19,0
MADHYA PRADESH,MANDSAUR,2009,46,17,4,124,17,93,0
MADHYA PRADESH,MORENA,2009,31,29,37,83,5,66,0
MADHYA PRADESH,NARSINGHPUR,2009,52,4,26,101,23,42,0
MADHYA PRADESH,NEEMUCH,2009,34,10,1,52,6,34,0
MADHYA PRADESH,PANNA,2009,31,4,22,76,0,32,0
MADHYA PRADESH,RAISEN,2009,93,8,19,165,16,66,0
MADHYA PRADESH,RAJGARH,2009,68,27,9,153,25,76,0
MADHYA PRADESH,RATLAM,2009,67,18,6,111,21,73,0
MADHYA PRADESH,REWA,2009,73,25,44,119,2,80,1
MADHYA PRADESH,SAGAR,2009,127,40,46,361,5,168,0
MADHYA PRADESH,SATNA,2009,145,18,40,194,11,119,0
MADHYA PRADESH,SEONI,2009,61,8,15,85,14,26,0
MADHYA PRADESH,SHAHDOL,2009,42,8,11,113,5,73,0
MADHYA PRADESH,SHAJAPUR,2009,79,13,8,138,22,71,0
MADHYA PRADESH,SHEOPUR,2009,14,3,5,18,0,26,0
MADHYA PRADESH,SHIVPURI,2009,55,20,16,124,8,43,0
MADHYA PRADESH,SIDHI,2009,24,13,20,80,6,36,0
MADHYA PRADESH,SIHORE,2009,63,23,9,88,16,47,0
MADHYA PRADESH,SINGRAULI,2009,45,14,16,92,2,72,0
MADHYA PRADESH,TIKAMGARH,2009,67,12,18,136,3,52,0
MADHYA PRADESH,UJJAIN,2009,46,23,20,167,45,210,0
MADHYA PRADESH,UMARIYA,2009,29,3,3,54,0,38,0
MADHYA PRADESH,VIDISHA,2009,80,13,19,216,30,87,0
MADHYA PRADESH,TOTAL,2009,2998,841,858,6307,728,3983,1
MAHARASHTRA,AHMEDNAGAR,2009,55,25,0,106,0,557,0
MAHARASHTRA,AKOLA,2009,21,26,10,97,63,131,0
MAHARASHTRA,AMRAVATI COMMR.,2009,17,20,0,28,27,99,0
MAHARASHTRA,AMRAVATI RURAL,2009,49,27,1,121,34,149,0
MAHARASHTRA,AURANGABAD COMMR.,2009,22,17,5,61,21,159,0
MAHARASHTRA,AURANGABAD RURAL,2009,14,4,28,49,4,248,0
MAHARASHTRA,BEED,2009,26,20,16,79,10,389,0
MAHARASHTRA,BHANDARA,2009,17,12,4,31,13,68,0
MAHARASHTRA,BULDHANA,2009,27,23,27,128,55,221,0
MAHARASHTRA,CHANDRAPUR,2009,44,17,9,132,171,158,0
MAHARASHTRA,DHULE,2009,12,9,7,34,8,281,0
MAHARASHTRA,GADCHIROLI,2009,12,13,1,23,6,27,0
MAHARASHTRA,GONDIA,2009,33,17,3,67,21,48,0
MAHARASHTRA,HINGOLI,2009,10,12,3,27,8,106,0
MAHARASHTRA,JALGAON,2009,30,25,10,109,39,423,0
MAHARASHTRA,JALNA,2009,22,17,25,54,14,346,0
MAHARASHTRA,KOLHAPUR,2009,35,18,18,61,15,130,0
MAHARASHTRA,LATUR,2009,33,28,15,49,0,159,0
MAHARASHTRA,MUMBAI COMMR.,2009,182,86,15,400,101,434,0
MAHARASHTRA,MUMBAI RLY.,2009,4,0,0,12,4,0,0
MAHARASHTRA,NAGPUR COMMR.,2009,45,52,7,60,39,232,0
MAHARASHTRA,NAGPUR RLY.,2009,1,1,0,7,2,0,0
MAHARASHTRA,NAGPUR RURAL,2009,33,13,6,71,22,84,0
MAHARASHTRA,NANDED,2009,34,29,30,62,3,346,0
MAHARASHTRA,NANDURBAR,2009,23,13,1,33,11,75,0
MAHARASHTRA,NASIK COMMR.,2009,24,16,5,49,20,131,0
MAHARASHTRA,NASIK RURAL,2009,46,20,9,64,31,290,0
MAHARASHTRA,NAVI MUMBAI,2009,19,10,6,36,34,84,0
MAHARASHTRA,OSMANABAD,2009,20,16,3,64,9,153,0
MAHARASHTRA,PARBHANI,2009,30,14,7,49,7,219,0
MAHARASHTRA,PUNE COMMR.,2009,67,84,7,100,72,235,0
MAHARASHTRA,PUNE RLY.,2009,1,1,0,0,0,0,0
MAHARASHTRA,PUNE RURAL,2009,72,38,9,133,15,218,0
MAHARASHTRA,RAIGAD,2009,21,3,4,26,19,30,0
MAHARASHTRA,RATNAGIRI,2009,14,8,0,36,20,51,0
MAHARASHTRA,SANGLI,2009,37,9,12,45,10,66,0
MAHARASHTRA,SATARA,2009,26,18,4,57,7,131,0
MAHARASHTRA,SINDHUDURG,2009,8,3,1,12,6,11,0
MAHARASHTRA,SOLAPUR COMMR.,2009,22,6,0,10,5,68,0
MAHARASHTRA,SOLAPUR RURAL,2009,50,29,5,96,0,210,0
MAHARASHTRA,THANE COMMR.,2009,66,55,12,148,52,387,0
MAHARASHTRA,THANE RURAL,2009,53,20,1,97,30,106,0
MAHARASHTRA,WARDHA,2009,41,15,1,84,32,100,0
MAHARASHTRA,WASHIM,2009,25,12,5,61,16,109,0
MAHARASHTRA,YAVATMAL,2009,40,25,9,128,23,212,0
MAHARASHTRA,TOTAL,2009,1483,926,341,3196,1099,7681,0
MANIPUR,BISHNUPUR,2009,2,5,0,10,0,0,0
MANIPUR,CHANDEL,2009,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2009,3,3,0,1,0,0,0
MANIPUR,CID,2009,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,2009,7,36,0,12,0,4,0
MANIPUR,IMPHAL WEST,2009,8,30,0,9,1,9,0
MANIPUR,SENAPATI,2009,1,0,0,1,0,0,0
MANIPUR,TAMENGLONG,2009,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2009,9,23,0,6,1,12,0
MANIPUR,UKHRUL,2009,1,0,0,0,0,0,0
MANIPUR,TOTAL,2009,31,97,0,39,2,25,0
MEGHALAYA,GARO HILLS EAST,2009,3,1,0,6,1,0,0
MEGHALAYA,GARO HILLS SOUTH,2009,0,0,0,2,0,1,0
MEGHALAYA,GARO HILLS WEST,2009,8,13,0,22,0,13,0
MEGHALAYA,JAINTIA HILLS,2009,24,1,0,8,0,0,0
MEGHALAYA,KHASI HILLS EAST,2009,34,7,0,26,0,9,0
MEGHALAYA,KHASI HILLS WEST,2009,20,0,0,4,0,0,0
MEGHALAYA,RI-BHOI,2009,23,4,0,4,0,1,1
MEGHALAYA,TOTAL,2009,112,26,0,72,1,24,1
MIZORAM,AIZAWL,2009,27,0,0,29,0,4,0
MIZORAM,CHAMPHAI,2009,15,0,0,4,0,0,0
MIZORAM,KOLASIB,2009,7,0,0,9,0,0,0
MIZORAM,LAWNGTLAI,2009,5,0,0,0,0,0,0
MIZORAM,LUNGLEI,2009,12,0,0,8,1,0,0
MIZORAM,MAMIT,2009,9,0,0,4,0,0,0
MIZORAM,SAIHA,2009,3,0,0,0,0,0,0
MIZORAM,SERCHHIP,2009,5,0,0,7,0,0,0
MIZORAM,TOTAL,2009,83,0,0,61,1,4,0
NAGALAND,DIMAPUR,2009,7,4,0,7,0,0,0
NAGALAND,KIPHIRE,2009,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2009,6,4,0,0,0,0,0
NAGALAND,LONGLENG,2009,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2009,0,0,0,0,0,0,0
NAGALAND,MON,2009,0,0,0,0,0,0,0
NAGALAND,PEREN,2009,2,0,0,1,0,0,0
NAGALAND,PHEK,2009,0,0,0,1,0,0,0
NAGALAND,TUENSANG,2009,1,0,0,1,0,0,0
NAGALAND,WOKHA,2009,3,0,0,1,0,0,0
NAGALAND,ZUNHEBOTO,2009,3,2,0,0,0,0,0
NAGALAND,TOTAL,2009,22,10,0,11,0,0,0
ODISHA,ANGUL,2009,59,30,10,224,8,82,0
ODISHA,BALASORE,2009,46,55,46,124,22,244,0
ODISHA,BARAGARH,2009,25,10,7,86,10,36,0
ODISHA,BERHAMPUR,2009,18,15,3,130,2,12,0
ODISHA,BHADRAK,2009,46,39,23,108,9,134,0
ODISHA,BOLANGIR,2009,46,25,5,147,10,97,0
ODISHA,BOUDH,2009,7,1,4,27,0,6,0
ODISHA,CUTTACK,2009,25,46,30,24,5,133,0
ODISHA,DCP BBSR,2009,32,22,17,50,9,46,0
ODISHA,DCP CTC,2009,14,20,8,31,2,78,0
ODISHA,DEOGARH,2009,12,8,2,55,2,12,0
ODISHA,DHENKANAL,2009,23,19,15,159,4,30,0
ODISHA,GAJAPATI,2009,9,7,1,49,9,14,0
ODISHA,GANJAM,2009,34,28,27,249,21,21,0
ODISHA,JAGATSINGHPUR,2009,31,18,19,11,0,70,0
ODISHA,JAJPUR,2009,32,51,30,86,6,110,0
ODISHA,JHARSUGUDA,2009,7,6,5,41,4,25,0
ODISHA,KALAHANDI,2009,30,24,7,75,8,53,0
ODISHA,KANDHAMAL,2009,24,15,6,66,2,34,0
ODISHA,KENDRAPARA,2009,28,35,11,5,1,17,0
ODISHA,KEONJHAR,2009,53,33,20,195,16,45,0
ODISHA,KHURDA,2009,27,35,11,13,3,133,1
ODISHA,KORAPUT,2009,41,27,2,82,3,95,0
ODISHA,MALKANGIR,2009,15,10,0,21,2,17,0
ODISHA,MAYURBHANJ,2009,80,60,26,214,13,152,0
ODISHA,NAYAGARH,2009,29,22,11,12,3,87,0
ODISHA,NOWRANGPUR,2009,35,21,1,60,13,30,0
ODISHA,NUAPADA,2009,17,10,1,53,3,14,0
ODISHA,PURI,2009,29,38,20,22,2,71,0
ODISHA,RAYAGADA,2009,36,16,3,55,2,35,0
ODISHA,ROURKELA,2009,38,20,5,83,4,58,0
ODISHA,SAMBALPUR,2009,35,12,0,38,6,28,0
ODISHA,SONEPUR,2009,17,3,3,46,1,15,0
ODISHA,SRP(CUTTACK),2009,2,3,1,7,0,0,0
ODISHA,SRP(ROURKELA),2009,1,2,0,8,0,2,0
ODISHA,SUNDARGARH,2009,20,13,4,41,5,11,0
ODISHA,TOTAL,2009,1023,799,384,2697,210,2047,1
PUNJAB,AMRITSAR,2009,15,37,7,15,6,85,0
PUNJAB,AMRITSAR RURAL,2009,14,14,4,6,0,26,0
PUNJAB,BARNALA,2009,13,5,1,6,0,7,0
PUNJAB,BATALA,2009,21,10,4,11,0,40,0
PUNJAB,BHATINDA,2009,32,29,5,16,1,43,0
PUNJAB,FARIDKOT,2009,17,6,3,9,0,21,0
PUNJAB,FATEHGARH SAHIB,2009,7,4,3,8,3,21,0
PUNJAB,FEROZPUR,2009,43,31,6,13,0,32,0
PUNJAB,G.R.P,2009,1,0,2,0,0,0,0
PUNJAB,GURDASPUR,2009,14,26,2,12,0,40,0
PUNJAB,HOSHIARPUR,2009,37,24,9,12,1,57,0
PUNJAB,JALANDHAR,2009,35,71,13,61,0,140,0
PUNJAB,KAPURTHALA,2009,21,14,3,5,0,23,0
PUNJAB,KHANNA,2009,10,5,3,7,0,35,0
PUNJAB,LUDHIANA,2009,39,70,10,31,9,92,0
PUNJAB,LUDHIANA RURAL,2009,13,20,4,3,0,37,0
PUNJAB,MANSA,2009,13,9,8,13,1,11,0
PUNJAB,MOGA,2009,18,12,2,19,1,24,0
PUNJAB,MUKTSAR,2009,20,8,2,2,0,14,0
PUNJAB,PATIALA,2009,28,46,12,20,0,152,0
PUNJAB,ROPAR,2009,13,14,3,9,3,20,0
PUNJAB,SANGRUR,2009,25,12,9,6,2,60,0
